0.05, 0.0563721160936307
0.1, 0.112462965622195
0.15, 0.167995904342827
0.2, 0.222702457858316
0.25, 0.276326261353527
0.3, 0.328626682729012
0.35, 0.379382051052598
0.4, 0.428392423467284
0.45, 0.475481838081957
0.5, 0.520500016304747
0.55, 0.563323494878688
0.6, 0.603856184849437
0.65, 0.642029371155789
0.7, 0.677801181856103
0.75, 0.711155569636657
0.8, 0.742100859742192
0.85, 0.770667927493988
0.9, 0.796908074913668
0.95, 0.8208906795785
1, 0.84270068974759
1.05, 0.862436038182673
1.1, 0.880205043203596
1.15, 0.896123859704772
1.2, 0.910314035506213
1.25, 0.922900219942947
1.3, 0.934008062438552
1.35, 0.943762329377323
1.4, 0.952285258268516
1.45, 0.959695159321598
1.5, 0.966105266402972
1.55, 0.971622832137916
1.6, 0.97634845580629
1.65, 0.980375627741841
1.7, 0.983790470207606
1.75, 0.986671652155294
1.8, 0.989090453811526
1.85, 0.99111095656035
1.9, 0.992790333976641
1.95, 0.994179220961144
2, 0.995322139581219
2.05, 0.996257962280314
2.1, 0.997020395440758
2.15, 0.997638468739351
2.2, 0.998137018211188
2.25, 0.99853715334125
2.3, 0.998856700762316
2.35, 0.999110619198236
2.4, 0.999311382118005
2.45, 0.999469326139472
2.5, 0.999592964536606
2.55, 0.999689266267363
2.6, 0.99976390176522
2.65, 0.999821457347673
2.7, 0.999865620514704
2.75, 0.999899338666567
2.8, 0.999924953891055
2.85, 0.999944316482221
2.9, 0.999958879780397
2.95, 0.999969778789449
3, 0.999977894851102
3.05, 0.999983908454162
3.1, 0.999988342042002
3.15, 0.99999159446523
3.2, 0.999993968516017
3.25, 0.999995692781782
3.3, 0.999996938872574
3.35, 0.999997834910678
3.4, 0.999998476023714
3.45, 0.999998932453627
3.5, 0.999999255782864
3.55, 0.999999483684404
3.6, 0.999999643522746
3.65, 0.99999975506672
3.69999999999999, 0.999999832520517
3.74999999999999, 0.999999886034932
3.79999999999999, 0.999999922824977
3.84999999999999, 0.999999947991392
3.89999999999999, 0.99999996512086
3.94999999999999, 0.999999976721925
3.99999999999999, 0.999999984539704
4.04999999999999, 0.999999989781745
4.09999999999999, 0.999999993279174
4.14999999999999, 0.999999995600996
4.19999999999999, 0.999999997134696
4.24999999999999, 0.999999998142749
4.29999999999999, 0.999999998802011
4.34999999999999, 0.999999999231017
4.39999999999999, 0.999999999508797
4.44999999999999, 0.999999999687763
4.49999999999999, 0.999999999802491
4.54999999999999, 0.999999999875673
4.59999999999999, 0.999999999922121
4.64999999999999, 0.999999999951454
4.69999999999999, 0.999999999969887
4.74999999999999, 0.999999999981412
4.79999999999999, 0.999999999988582
4.84999999999999, 0.999999999993021
4.89999999999999, 0.999999999995755
4.94999999999999, 0.99999999999743
4.99999999999999, 0.999999999998452
5.04999999999999, 0.999999999999072
5.09999999999999, 0.999999999999447
5.14999999999999, 0.999999999999672
5.19999999999999, 0.999999999999806
5.24999999999999, 0.999999999999886
5.29999999999999, 0.999999999999933
5.34999999999999, 0.999999999999961
5.39999999999999, 0.999999999999978
5.44999999999999, 0.999999999999987
5.49999999999999, 0.999999999999993
5.54999999999999, 0.999999999999996
5.59999999999999, 0.999999999999998
5.64999999999999, 0.999999999999999
5.69999999999999, 0.999999999999999
5.74999999999999, 1
5.79999999999999, 1
5.84999999999999, 1
5.89999999999999, 1
5.94999999999999, 1
5.99999999999999, 1
6.04999999999999, 1
6.09999999999999, 1
6.14999999999999, 1
6.19999999999999, 1
6.24999999999999, 1
6.29999999999999, 1
6.34999999999999, 1
6.39999999999999, 1
6.44999999999999, 1
6.49999999999998, 1
6.54999999999998, 1
6.59999999999998, 1
6.64999999999998, 1
6.69999999999998, 1
6.74999999999998, 1
6.79999999999998, 1
6.84999999999998, 1
6.89999999999998, 1
6.94999999999998, 1
6.99999999999998, 1
7.04999999999998, 1
7.09999999999998, 1
7.14999999999998, 1
7.19999999999998, 1
7.24999999999998, 1
7.29999999999998, 1
7.34999999999998, 1
7.39999999999998, 1
7.44999999999998, 1
7.49999999999998, 1
7.54999999999998, 1
7.59999999999998, 1
7.64999999999998, 1
7.69999999999998, 1
7.74999999999998, 1
7.79999999999998, 1
7.84999999999998, 1
7.89999999999998, 1
7.94999999999998, 1
7.99999999999998, 1
8.04999999999998, 1
8.09999999999998, 1
8.14999999999998, 1
8.19999999999998, 1
8.24999999999998, 1
8.29999999999998, 1
8.34999999999998, 1
8.39999999999998, 1
8.44999999999999, 1
8.49999999999999, 1
8.54999999999999, 1
8.59999999999999, 1
8.64999999999999, 1
8.69999999999999, 1
8.74999999999999, 1
8.79999999999999, 1
8.84999999999999, 1
8.89999999999999, 1
8.94999999999999, 1
8.99999999999999, 1
9.04999999999999, 1
9.09999999999999, 1
9.15, 1
9.2, 1
9.25, 1
9.3, 1
9.35, 1
9.4, 1
9.45, 1
9.5, 1
9.55, 1
9.6, 1
9.65, 1
9.7, 1
9.75, 1
9.8, 1
9.85000000000001, 1
9.90000000000001, 1
9.95000000000001, 1
